plot_id,fold,matching,Ftype,Altitude
plot_11702,2.0,ultramap,C,Élevé
plot_11703,2.0,ultramap,C,Élevé
plot_11704,2.0,ultramap,D,Élevé
plot_11705,2.0,ultramap,D,Élevé
plot_11706,2.0,ultramap,D,Élevé
plot_11707,2.0,ultramap,D,Moyen
plot_11708,2.0,ultramap,D,Moyen
plot_11709,2.0,ultramap,C,Élevé
plot_11710,2.0,ultramap,D,Élevé
plot_11711,2.0,ultramap,D,Moyen
plot_11712,2.0,ultramap,C,Élevé
plot_11713,2.0,ultramap,D,Élevé
plot_11714,2.0,ultramap,D,Moyen
plot_11715,2.0,ultramap,D,Moyen
plot_11716,2.0,ultramap,D,Moyen
plot_11717,2.0,ultramap,C,Élevé
plot_11718,2.0,ultramap,C,Élevé
plot_11719,2.0,ultramap,D,Élevé
plot_11720,2.0,ultramap,D,Moyen
plot_11721,2.0,ultramap,M,Élevé
plot_11722,2.0,ultramap,C,Élevé
plot_11723,2.0,ultramap,M,Élevé
plot_11724,2.0,ultramap,C,Élevé
plot_11725,2.0,ultramap,D,Élevé
plot_11726,2.0,ultramap,D,Moyen
plot_11727,2.0,ultramap,D,Élevé
plot_11728,2.0,ultramap,C,Élevé
plot_11729,2.0,ultramap,D,Élevé
plot_11730,2.0,ultramap,D,Moyen
plot_11731,2.0,ultramap,D,Élevé
plot_11732,2.0,ultramap,C,Élevé
plot_11733,2.0,ultramap,D,Élevé
plot_11734,2.0,ultramap,M,Élevé
plot_11735,2.0,ultramap,D,Moyen
plot_11736,2.0,ultramap,D,Moyen
plot_11737,2.0,ultramap,C,Élevé
plot_11738,2.0,ultramap,D,Élevé
plot_11739,2.0,ultramap,D,Moyen
plot_11740,2.0,ultramap,C,Élevé
plot_11741,2.0,ultramap,C,Élevé
plot_11742,2.0,ultramap,M,Élevé
plot_11743,2.0,ultramap,D,Moyen
plot_11744,2.0,ultramap,D,Élevé
plot_11745,2.0,ultramap,D,Élevé
plot_11746,2.0,ultramap,C,Élevé
plot_11747,2.0,ultramap,C,Élevé
plot_11748,2.0,ultramap,C,Élevé
plot_11749,2.0,ultramap,M,Élevé
plot_11750,2.0,ultramap,D,Élevé
plot_11751,2.0,ultramap,C,Moyen
plot_11752,2.0,ultramap,C,Élevé
plot_11753,2.0,ultramap,D,Élevé
plot_11754,2.0,ultramap,D,Élevé
plot_11755,2.0,ultramap,D,Moyen
plot_11756,2.0,ultramap,D,Élevé
plot_11757,2.0,ultramap,D,Élevé
plot_11758,2.0,ultramap,C,Élevé
plot_11759,2.0,ultramap,D,Élevé
plot_11760,2.0,ultramap,C,Élevé
plot_11761,2.0,ultramap,D,Moyen
plot_11762,2.0,ultramap,C,Élevé
plot_11763,2.0,ultramap,D,Élevé
plot_11764,2.0,ultramap,C,Élevé
plot_11765,2.0,ultramap,D,Élevé
plot_11766,2.0,ultramap,D,Élevé
plot_11767,2.0,ultramap,M,Élevé
plot_11768,2.0,ultramap,D,Moyen
plot_11769,2.0,ultramap,D,Élevé
plot_11770,2.0,ultramap,C,Élevé
plot_11771,2.0,ultramap,D,Moyen
plot_11772,2.0,ultramap,D,Élevé
plot_11773,2.0,ultramap,D,Élevé
plot_11774,2.0,ultramap,D,Élevé
plot_11775,2.0,micmac,C,Moyen
plot_11793,3.0,ultramap,C,Élevé
plot_11888,2.0,micmac,D,Moyen
plot_11907,1.0,micmac,D,Faible
plot_11908,1.0,micmac,D,Moyen
plot_11909,1.0,micmac,D,Moyen
plot_11910,1.0,micmac,D,Faible
plot_11911,1.0,micmac,D,Faible
plot_11912,1.0,micmac,D,Moyen
plot_11913,1.0,micmac,M,Faible
plot_11914,1.0,micmac,C,Faible
plot_11915,1.0,micmac,D,Moyen
plot_11916,1.0,micmac,D,Moyen
plot_11917,1.0,micmac,D,Faible
plot_11918,1.0,micmac,D,Faible
plot_11919,1.0,micmac,D,Faible
plot_11920,1.0,micmac,D,Moyen
plot_11921,1.0,micmac,D,Moyen
plot_11922,1.0,micmac,D,Faible
plot_11923,1.0,micmac,D,Faible
plot_11924,1.0,micmac,D,Moyen
plot_11925,1.0,micmac,D,Faible
plot_11926,1.0,micmac,D,Faible
plot_11927,1.0,micmac,D,Moyen
plot_11928,1.0,micmac,D,Faible
plot_11929,1.0,micmac,D,Faible
plot_11930,1.0,micmac,M,Faible
plot_11931,1.0,micmac,D,Moyen
plot_11932,1.0,micmac,D,Moyen
plot_11933,1.0,micmac,M,Faible
plot_11934,1.0,micmac,D,Faible
plot_11935,1.0,micmac,C,Faible
plot_11936,1.0,micmac,D,Faible
plot_11937,1.0,micmac,M,Faible
plot_11938,1.0,micmac,D,Moyen
plot_11939,1.0,micmac,D,Faible
plot_11940,1.0,micmac,D,Faible
plot_11941,1.0,micmac,D,Moyen
plot_11942,1.0,micmac,D,Moyen
plot_11943,1.0,micmac,D,Moyen
plot_11944,1.0,micmac,D,Faible
plot_11945,1.0,micmac,D,Faible
plot_11946,1.0,micmac,M,Faible
plot_11947,1.0,micmac,D,Moyen
plot_11948,1.0,micmac,D,Moyen
plot_11949,1.0,micmac,D,Faible
plot_11950,1.0,micmac,D,Faible
plot_11951,1.0,micmac,D,Moyen
plot_11952,1.0,micmac,D,Faible
plot_11953,1.0,micmac,D,Faible
plot_11954,1.0,micmac,D,Faible
plot_11955,1.0,micmac,D,Faible
plot_11956,1.0,micmac,D,Faible
plot_11957,1.0,micmac,D,Faible
plot_11958,2.0,ultramap,D,Moyen
plot_11959,2.0,ultramap,D,Moyen
plot_11960,2.0,ultramap,D,Moyen
plot_11961,2.0,ultramap,D,Moyen
plot_11962,2.0,ultramap,D,Moyen
plot_11963,2.0,ultramap,D,Moyen
plot_11964,2.0,ultramap,D,Moyen
plot_11965,2.0,ultramap,D,Moyen
plot_11966,2.0,ultramap,D,Moyen
plot_11967,2.0,ultramap,M,Moyen
plot_11968,2.0,ultramap,D,Moyen
plot_11969,2.0,ultramap,M,Moyen
plot_11970,2.0,ultramap,D,Élevé
plot_11971,2.0,ultramap,D,Moyen
plot_11972,2.0,ultramap,D,Moyen
plot_11973,2.0,ultramap,C,Moyen
plot_11974,2.0,ultramap,D,Moyen
plot_11975,2.0,ultramap,D,Moyen
plot_11976,2.0,ultramap,D,Moyen
plot_11977,2.0,ultramap,D,Moyen
plot_11978,2.0,ultramap,D,Moyen
plot_11979,2.0,ultramap,D,Élevé
plot_11980,2.0,ultramap,D,Élevé
plot_11981,2.0,ultramap,D,Moyen
plot_11982,2.0,ultramap,C,Moyen
plot_11983,2.0,ultramap,D,Moyen
plot_11984,2.0,ultramap,D,Élevé
plot_11985,2.0,ultramap,D,Moyen
plot_11986,2.0,ultramap,D,Élevé
plot_11987,2.0,ultramap,M,Élevé
plot_11988,2.0,ultramap,D,Moyen
plot_11989,2.0,ultramap,D,Moyen
plot_11990,2.0,ultramap,D,Élevé
plot_11991,2.0,ultramap,D,Moyen
plot_11992,2.0,ultramap,M,Élevé
plot_11993,2.0,ultramap,D,Élevé
plot_11994,2.0,ultramap,C,Élevé
plot_11995,2.0,ultramap,D,Élevé
plot_11996,2.0,ultramap,D,Élevé
plot_11997,2.0,ultramap,C,Élevé
plot_11998,2.0,ultramap,D,Moyen
plot_11999,2.0,ultramap,D,Élevé
plot_12000,2.0,ultramap,D,Moyen
plot_12001,2.0,ultramap,C,Élevé
plot_12002,2.0,ultramap,D,Moyen
plot_12003,2.0,ultramap,D,Moyen
plot_12004,2.0,ultramap,C,Élevé
plot_12005,2.0,ultramap,D,Moyen
plot_12006,2.0,ultramap,C,Élevé
plot_12007,2.0,ultramap,C,Élevé
plot_12008,2.0,ultramap,D,Moyen
plot_12009,2.0,ultramap,C,Élevé
plot_12010,2.0,ultramap,D,Élevé
plot_12011,2.0,ultramap,C,Élevé
plot_12012,2.0,ultramap,D,Moyen
plot_12013,2.0,ultramap,C,Élevé
plot_12014,2.0,ultramap,D,Élevé
plot_12015,2.0,ultramap,C,Élevé
plot_12016,2.0,ultramap,C,Élevé
plot_12017,2.0,ultramap,D,Élevé
plot_12018,2.0,micmac,D,Faible
plot_12019,2.0,micmac,D,Faible
plot_12020,2.0,micmac,M,Faible
plot_12021,2.0,micmac,D,Faible
plot_12022,2.0,micmac,M,Faible
plot_12023,2.0,micmac,D,Faible
plot_12024,2.0,micmac,D,Faible
plot_12025,2.0,micmac,D,Faible
plot_12026,2.0,micmac,D,Faible
plot_12027,2.0,micmac,D,Faible
plot_12028,2.0,micmac,C,Faible
plot_12029,2.0,ultramap,D,Faible
plot_12030,2.0,micmac,M,Faible
plot_12031,2.0,micmac,C,Faible
plot_12032,2.0,micmac,D,Faible
plot_12033,2.0,micmac,D,Faible
plot_12034,2.0,micmac,D,Faible
plot_12035,2.0,micmac,D,Faible
plot_12036,2.0,micmac,M,Faible
plot_12037,2.0,micmac,D,Faible
plot_12038,2.0,micmac,M,Faible
plot_12039,2.0,micmac,C,Faible
plot_12040,2.0,micmac,D,Faible
plot_12041,2.0,micmac,D,Faible
plot_12042,2.0,micmac,D,Moyen
plot_12043,2.0,micmac,D,Faible
plot_12044,2.0,micmac,D,Faible
plot_12045,2.0,micmac,D,Faible
plot_12046,2.0,micmac,D,Faible
plot_12047,2.0,micmac,C,Faible
plot_12048,2.0,micmac,D,Moyen
plot_12049,2.0,micmac,D,Faible
plot_12050,2.0,micmac,D,Faible
plot_12051,2.0,micmac,D,Faible
plot_12052,2.0,micmac,M,Faible
plot_12053,2.0,micmac,M,Faible
plot_12054,2.0,micmac,D,Moyen
plot_12055,2.0,micmac,D,Moyen
plot_12056,2.0,micmac,D,Faible
plot_12057,2.0,micmac,D,Faible
plot_12058,2.0,micmac,D,Faible
plot_12059,2.0,micmac,C,Faible
plot_12060,2.0,micmac,D,Moyen
plot_12061,2.0,micmac,D,Moyen
plot_12062,2.0,micmac,C,Faible
plot_12063,2.0,micmac,D,Faible
plot_12064,2.0,micmac,D,Faible
plot_12065,2.0,micmac,D,Faible
plot_12066,2.0,micmac,D,Moyen
plot_12067,2.0,micmac,D,Moyen
plot_12068,2.0,micmac,M,Faible
plot_12069,2.0,micmac,D,Faible
plot_12070,2.0,micmac,C,Faible
plot_12071,2.0,micmac,C,Faible
plot_12072,2.0,micmac,D,Faible
plot_12073,2.0,micmac,D,Faible
plot_12074,2.0,micmac,D,Faible
plot_12075,2.0,micmac,D,Faible
plot_12076,2.0,micmac,D,Faible
plot_12077,2.0,micmac,M,Faible
plot_12078,2.0,micmac,D,Faible
plot_12079,2.0,micmac,D,Faible
plot_12080,2.0,micmac,D,Moyen
plot_12081,2.0,micmac,D,Faible
plot_12082,2.0,micmac,D,Faible
plot_12083,2.0,micmac,D,Faible
plot_12084,2.0,micmac,C,Faible
plot_12085,2.0,micmac,M,Faible
plot_12086,2.0,micmac,D,Moyen
plot_12087,2.0,micmac,M,Faible
plot_12088,2.0,micmac,D,Faible
plot_12089,2.0,micmac,D,Moyen
plot_12090,2.0,micmac,D,Faible
plot_12091,2.0,micmac,D,Faible
plot_12092,2.0,micmac,D,Faible
plot_12093,2.0,micmac,D,Faible
plot_12094,2.0,micmac,M,Moyen
plot_12095,2.0,micmac,M,Faible
plot_12096,2.0,micmac,D,Faible
plot_12097,2.0,micmac,D,Faible
plot_12098,2.0,micmac,D,Faible
plot_12099,2.0,micmac,D,Faible
plot_12100,2.0,micmac,D,Moyen
plot_12101,2.0,micmac,D,Moyen
plot_12102,2.0,micmac,D,Faible
plot_12103,2.0,micmac,M,Faible
plot_12104,2.0,micmac,D,Faible
plot_12105,2.0,micmac,D,Faible
plot_12106,2.0,micmac,M,Moyen
plot_12107,2.0,micmac,D,Faible
plot_12108,2.0,micmac,D,Faible
plot_12109,2.0,micmac,D,Moyen
plot_12110,2.0,micmac,D,Faible
plot_12111,2.0,micmac,M,Moyen
plot_12112,2.0,micmac,D,Faible
plot_12113,2.0,micmac,D,Faible
plot_12114,2.0,micmac,D,Faible
plot_12115,2.0,micmac,D,Faible
plot_12116,2.0,micmac,D,Faible
plot_12117,2.0,micmac,C,Faible
plot_12118,2.0,micmac,D,Faible
plot_12119,2.0,micmac,D,Moyen
plot_12120,2.0,micmac,C,Faible
plot_12121,2.0,micmac,M,Faible
plot_12122,2.0,micmac,D,Faible
plot_12123,2.0,micmac,D,Faible
plot_12124,2.0,micmac,D,Faible
plot_12125,2.0,micmac,D,Moyen
plot_12126,2.0,micmac,D,Faible
plot_12127,2.0,micmac,D,Faible
plot_12128,2.0,micmac,D,Faible
plot_12129,2.0,micmac,D,Moyen
plot_12130,2.0,micmac,C,Moyen
plot_12131,2.0,micmac,D,Moyen
plot_12132,2.0,micmac,D,Faible
plot_12133,2.0,micmac,D,Moyen
plot_12134,2.0,micmac,D,Faible
plot_12135,2.0,micmac,D,Moyen
plot_12136,2.0,micmac,D,Faible
plot_12137,2.0,micmac,M,Moyen
plot_12138,2.0,micmac,C,Faible
plot_12139,2.0,micmac,D,Faible
plot_12140,2.0,micmac,D,Moyen
plot_12141,2.0,micmac,D,Moyen
plot_12142,2.0,micmac,D,Faible
plot_12143,2.0,micmac,D,Faible
plot_12144,2.0,micmac,C,Moyen
plot_12145,2.0,micmac,D,Moyen
plot_12146,2.0,micmac,D,Moyen
plot_12147,2.0,micmac,C,Faible
plot_12148,2.0,micmac,D,Moyen
plot_12149,2.0,micmac,D,Moyen
plot_12150,2.0,micmac,D,Faible
plot_12151,2.0,micmac,D,Faible
plot_12152,2.0,micmac,D,Faible
plot_12153,2.0,micmac,D,Faible
plot_12154,2.0,micmac,D,Moyen
plot_12155,2.0,micmac,D,Moyen
plot_12156,2.0,micmac,D,Moyen
plot_12157,2.0,micmac,D,Moyen
plot_12158,2.0,micmac,D,Faible
plot_12159,2.0,micmac,D,Moyen
plot_12160,2.0,ultramap,D,Moyen
plot_12162,2.0,ultramap,D,Moyen
plot_12163,2.0,ultramap,D,Moyen
plot_12164,3.0,ultramap,D,Moyen
plot_12165,3.0,ultramap,C,Moyen
plot_12166,3.0,ultramap,D,Moyen
plot_12167,2.0,ultramap,D,Moyen
plot_12168,3.0,ultramap,M,Moyen
plot_12169,3.0,ultramap,M,Moyen
plot_12170,2.0,ultramap,C,Moyen
plot_12171,2.0,ultramap,D,Moyen
plot_12172,2.0,ultramap,D,Moyen
plot_12173,3.0,ultramap,D,Moyen
plot_12174,3.0,ultramap,D,Moyen
plot_12175,3.0,ultramap,M,Élevé
plot_12176,2.0,ultramap,D,Moyen
plot_12177,3.0,ultramap,D,Élevé
plot_12178,3.0,ultramap,M,Élevé
plot_12179,2.0,ultramap,M,Moyen
plot_12180,3.0,ultramap,C,Élevé
plot_12181,3.0,ultramap,M,Élevé
plot_12182,3.0,ultramap,C,Élevé
plot_12183,2.0,ultramap,D,Moyen
plot_12184,2.0,ultramap,D,Moyen
plot_12185,2.0,ultramap,D,Moyen
plot_12186,3.0,ultramap,D,Élevé
plot_12187,3.0,ultramap,M,Élevé
plot_12188,3.0,ultramap,C,Élevé
plot_12189,2.0,ultramap,D,Moyen
plot_12190,3.0,ultramap,D,Élevé
plot_12191,3.0,ultramap,D,Élevé
plot_12192,3.0,ultramap,D,Élevé
plot_12193,3.0,ultramap,D,Élevé
plot_12194,3.0,ultramap,D,Élevé
plot_12195,3.0,ultramap,C,Élevé
plot_12196,3.0,ultramap,D,Moyen
plot_12197,2.0,ultramap,D,Moyen
plot_12198,3.0,ultramap,D,Moyen
plot_12199,3.0,ultramap,M,Élevé
plot_12200,2.0,ultramap,D,Moyen
plot_12201,2.0,ultramap,D,Moyen
plot_12202,3.0,ultramap,D,Élevé
plot_12203,3.0,ultramap,M,Élevé
plot_12204,3.0,ultramap,C,Élevé
plot_12205,3.0,ultramap,C,Élevé
plot_12206,3.0,ultramap,M,Élevé
plot_12207,3.0,ultramap,M,Élevé
plot_12208,2.0,ultramap,D,Moyen
plot_12209,2.0,ultramap,D,Moyen
plot_12210,2.0,ultramap,D,Moyen
plot_12211,3.0,ultramap,D,Élevé
plot_12212,3.0,ultramap,M,Élevé
plot_12213,3.0,ultramap,C,Élevé
plot_12214,3.0,ultramap,C,Élevé
plot_12215,3.0,ultramap,M,Élevé
plot_12216,3.0,ultramap,M,Élevé
plot_12217,2.0,ultramap,D,Moyen
plot_12218,2.0,ultramap,D,Moyen
plot_12219,3.0,ultramap,D,Élevé
plot_12220,3.0,ultramap,C,Élevé
plot_12221,3.0,ultramap,C,Élevé
plot_12222,3.0,ultramap,C,Élevé
plot_12223,3.0,ultramap,C,Élevé
plot_12224,3.0,ultramap,C,Élevé
plot_12225,3.0,ultramap,D,Élevé
plot_12226,3.0,ultramap,M,Élevé
plot_12227,3.0,ultramap,D,Élevé
plot_12228,3.0,ultramap,C,Élevé
plot_12229,2.0,ultramap,D,Moyen
plot_12230,2.0,ultramap,D,Moyen
plot_12231,3.0,ultramap,D,Élevé
plot_12232,3.0,ultramap,M,Élevé
plot_12233,3.0,ultramap,C,Élevé
plot_12234,3.0,ultramap,M,Élevé
plot_12235,2.0,ultramap,D,Moyen
plot_12236,3.0,ultramap,M,Élevé
plot_12237,3.0,ultramap,M,Élevé
plot_12238,3.0,ultramap,C,Élevé
plot_12239,3.0,ultramap,M,Élevé
plot_12240,3.0,ultramap,M,Élevé
plot_12241,3.0,ultramap,D,Élevé
plot_12242,2.0,ultramap,D,Moyen
plot_12243,2.0,ultramap,D,Moyen
plot_12244,3.0,ultramap,D,Moyen
plot_12245,3.0,ultramap,D,Élevé
plot_12246,3.0,ultramap,D,Élevé
plot_12247,3.0,ultramap,C,Élevé
plot_12248,3.0,ultramap,C,Élevé
plot_12249,3.0,ultramap,D,Moyen
plot_12250,3.0,ultramap,D,Élevé
plot_12251,3.0,ultramap,C,Élevé
plot_12252,3.0,ultramap,C,Élevé
plot_12253,3.0,ultramap,M,Élevé
plot_12254,3.0,ultramap,M,Élevé
plot_12255,3.0,ultramap,M,Élevé
plot_12256,3.0,ultramap,C,Élevé
plot_12257,3.0,ultramap,M,Élevé
plot_12258,2.0,ultramap,D,Moyen
plot_12259,2.0,ultramap,C,Moyen
plot_12260,2.0,ultramap,D,Moyen
plot_12261,2.0,ultramap,C,Élevé
plot_12262,2.0,ultramap,D,Moyen
plot_12263,2.0,ultramap,D,Moyen
plot_12264,2.0,ultramap,D,Moyen
plot_12265,2.0,ultramap,D,Faible
plot_12266,2.0,ultramap,D,Élevé
plot_12267,2.0,ultramap,D,Moyen
plot_12268,2.0,ultramap,D,Faible
plot_12269,2.0,ultramap,M,Moyen
plot_12270,2.0,ultramap,D,Moyen
plot_12271,2.0,ultramap,C,Moyen
plot_12272,2.0,ultramap,D,Moyen
plot_12273,2.0,ultramap,D,Faible
plot_12274,2.0,ultramap,D,Faible
plot_12275,2.0,ultramap,C,Élevé
plot_12276,2.0,ultramap,D,Moyen
plot_12277,2.0,ultramap,D,Moyen
plot_12278,2.0,ultramap,M,Faible
plot_12279,3.0,ultramap,D,Élevé
plot_12280,2.0,ultramap,D,Élevé
plot_12281,2.0,ultramap,D,Faible
plot_12282,3.0,ultramap,M,Élevé
plot_12283,3.0,ultramap,D,Élevé
plot_12284,3.0,ultramap,D,Moyen
plot_12285,2.0,ultramap,D,Élevé
plot_12286,2.0,ultramap,D,Moyen
plot_12287,3.0,ultramap,D,Élevé
plot_12288,3.0,ultramap,D,Élevé
plot_12289,3.0,ultramap,C,Élevé
plot_12290,3.0,ultramap,M,Élevé
plot_12291,3.0,ultramap,C,Moyen
plot_12292,2.0,ultramap,C,Élevé
plot_12293,2.0,ultramap,D,Moyen
plot_12294,3.0,ultramap,M,Élevé
plot_12295,3.0,ultramap,D,Élevé
plot_12296,3.0,ultramap,M,Élevé
plot_12297,3.0,ultramap,C,Élevé
plot_12298,3.0,ultramap,C,Élevé
plot_12299,3.0,ultramap,D,Élevé
plot_12300,2.0,ultramap,D,Élevé
plot_12301,3.0,ultramap,C,Élevé
plot_12302,3.0,ultramap,M,Élevé
plot_12303,3.0,ultramap,M,Élevé
plot_12304,3.0,ultramap,M,Élevé
plot_12305,3.0,ultramap,C,Élevé
plot_12306,3.0,ultramap,M,Élevé
plot_12307,3.0,ultramap,M,Élevé
plot_12308,3.0,ultramap,D,Moyen
plot_12309,3.0,ultramap,M,Moyen
plot_12310,3.0,ultramap,M,Élevé
plot_12311,3.0,ultramap,C,Élevé
plot_12312,3.0,ultramap,C,Élevé
plot_12313,3.0,ultramap,D,Élevé
plot_12314,2.0,ultramap,D,Élevé
plot_12315,3.0,ultramap,M,Élevé
plot_12316,3.0,ultramap,M,Élevé
plot_12317,3.0,ultramap,D,Élevé
plot_12318,3.0,ultramap,C,Élevé
plot_12319,3.0,ultramap,C,Élevé
plot_12320,3.0,ultramap,M,Élevé
plot_12321,3.0,ultramap,M,Élevé
plot_12322,3.0,ultramap,M,Élevé
plot_12323,3.0,ultramap,D,Élevé
plot_12324,3.0,ultramap,C,Élevé
plot_12325,3.0,ultramap,M,Élevé
plot_12326,3.0,ultramap,D,Élevé
plot_12327,3.0,ultramap,C,Élevé
plot_12328,3.0,ultramap,M,Élevé
plot_12329,3.0,ultramap,C,Élevé
plot_12330,3.0,ultramap,M,Élevé
plot_12331,3.0,ultramap,D,Élevé
plot_12332,3.0,ultramap,M,Élevé
plot_12333,1.0,micmac,D,Faible
plot_12334,1.0,micmac,D,Faible
plot_12335,1.0,micmac,D,Faible
plot_12336,1.0,micmac,D,Faible
plot_12337,1.0,micmac,C,Faible
plot_12338,1.0,micmac,D,Faible
plot_12339,1.0,micmac,D,Faible
plot_12340,1.0,micmac,D,Faible
plot_12341,1.0,micmac,D,Faible
plot_12342,1.0,micmac,M,Faible
plot_12343,1.0,micmac,D,Faible
plot_12344,1.0,micmac,D,Faible
plot_12345,1.0,micmac,D,Faible
plot_12346,1.0,micmac,D,Faible
plot_12347,1.0,micmac,D,Faible
plot_12348,1.0,micmac,D,Faible
plot_12349,1.0,micmac,D,Faible
plot_12350,1.0,micmac,D,Faible
plot_12351,1.0,micmac,D,Faible
plot_12352,1.0,micmac,D,Faible
plot_12353,1.0,micmac,D,Faible
plot_12354,1.0,micmac,D,Faible
plot_12355,1.0,micmac,D,Moyen
plot_12356,1.0,micmac,D,Faible
plot_12357,1.0,micmac,D,Faible
plot_12358,1.0,micmac,D,Faible
plot_12359,1.0,micmac,D,Faible
plot_12360,1.0,micmac,D,Faible
plot_12361,1.0,micmac,D,Faible
plot_12362,1.0,micmac,D,Faible
plot_12363,1.0,micmac,D,Faible
plot_12364,1.0,micmac,D,Faible
plot_12365,1.0,micmac,C,Faible
plot_12366,1.0,micmac,D,Faible
plot_12367,1.0,micmac,D,Faible
plot_12368,1.0,micmac,D,Faible
plot_12369,1.0,micmac,D,Faible
plot_12370,1.0,micmac,D,Faible
plot_12371,1.0,micmac,D,Faible
plot_12372,1.0,micmac,D,Faible
plot_12373,1.0,micmac,D,Faible
plot_12374,1.0,micmac,D,Faible
plot_12375,1.0,micmac,D,Faible
plot_12376,1.0,micmac,D,Faible
plot_12377,1.0,micmac,D,Faible
plot_12378,1.0,micmac,D,Faible
plot_12379,1.0,micmac,D,Faible
plot_12380,1.0,micmac,D,Faible
plot_12381,1.0,ultramap,D,Moyen
plot_12382,1.0,ultramap,D,Moyen
plot_12383,1.0,ultramap,D,Faible
plot_12384,1.0,ultramap,D,Moyen
plot_12385,1.0,ultramap,D,Moyen
plot_12386,1.0,ultramap,D,Moyen
plot_12387,1.0,ultramap,D,Moyen
plot_12388,1.0,ultramap,D,Moyen
plot_12389,1.0,ultramap,D,Faible
plot_12390,1.0,ultramap,D,Moyen
plot_12391,1.0,ultramap,D,Moyen
plot_12392,1.0,ultramap,D,Moyen
plot_12393,1.0,ultramap,D,Faible
plot_12394,1.0,ultramap,D,Moyen
plot_12395,1.0,ultramap,D,Faible
plot_12396,1.0,ultramap,D,Moyen
plot_12397,1.0,ultramap,D,Moyen
plot_12398,1.0,ultramap,D,Moyen
plot_12399,1.0,ultramap,D,Faible
plot_12400,1.0,ultramap,D,Faible
plot_12401,1.0,ultramap,D,Faible
plot_12402,1.0,ultramap,D,Faible
plot_12403,1.0,ultramap,M,Faible
plot_12404,1.0,ultramap,D,Faible
plot_12405,1.0,ultramap,D,Faible
plot_12406,1.0,ultramap,D,Faible
plot_12407,1.0,ultramap,D,Faible
plot_12408,1.0,ultramap,C,Faible
plot_12409,1.0,ultramap,D,Faible
plot_12410,1.0,ultramap,D,Faible
plot_12411,1.0,ultramap,D,Faible
plot_12412,1.0,ultramap,D,Faible
plot_12413,1.0,micmac,D,Faible
plot_12414,1.0,micmac,D,Faible
plot_12415,1.0,micmac,D,Faible
plot_12416,1.0,micmac,C,Faible
plot_12417,1.0,micmac,D,Faible
plot_12418,1.0,micmac,D,Faible
plot_12419,1.0,micmac,D,Faible
plot_12420,1.0,micmac,D,Faible
plot_12421,1.0,micmac,D,Faible
plot_12422,1.0,micmac,D,Faible
plot_12423,1.0,micmac,D,Faible
plot_12424,1.0,micmac,D,Faible
plot_12425,1.0,micmac,D,Faible
plot_12426,1.0,micmac,D,Faible
plot_12427,1.0,micmac,D,Faible
plot_12428,1.0,micmac,C,Faible
plot_12429,1.0,micmac,D,Faible
plot_12430,1.0,micmac,D,Faible
plot_12431,1.0,micmac,D,Faible
plot_12432,1.0,micmac,M,Faible
plot_12433,1.0,micmac,C,Faible
plot_12434,1.0,micmac,D,Faible
plot_12435,1.0,micmac,D,Faible
plot_12436,1.0,micmac,D,Faible
plot_12437,1.0,micmac,D,Faible
plot_12438,1.0,micmac,M,Faible
plot_12439,1.0,micmac,D,Faible
plot_12440,1.0,micmac,D,Faible
plot_12441,1.0,micmac,D,Faible
plot_12442,1.0,micmac,D,Moyen
plot_12443,1.0,micmac,D,Faible
plot_12444,1.0,micmac,D,Faible
plot_12445,1.0,micmac,D,Faible
plot_12446,1.0,micmac,C,Moyen
plot_12447,1.0,micmac,D,Faible
plot_12448,1.0,micmac,D,Faible
plot_12449,1.0,micmac,D,Faible
plot_12450,1.0,micmac,D,Faible
plot_12451,1.0,micmac,D,Faible
plot_12452,1.0,micmac,D,Faible
plot_12453,1.0,micmac,D,Faible
plot_12454,1.0,micmac,D,Faible
plot_12455,1.0,micmac,D,Faible
plot_12456,1.0,micmac,D,Faible
plot_12457,1.0,micmac,D,Moyen
plot_12458,1.0,micmac,D,Faible
plot_12459,1.0,micmac,D,Faible
plot_12460,1.0,micmac,D,Faible
plot_12461,1.0,micmac,D,Faible
plot_12462,1.0,micmac,D,Faible
plot_12463,1.0,micmac,D,Faible
plot_12464,1.0,micmac,D,Faible
plot_12465,1.0,micmac,D,Faible
plot_12466,1.0,micmac,D,Faible
plot_12467,1.0,micmac,D,Faible
plot_12468,3.0,micmac,D,Élevé
plot_12469,2.0,micmac,M,Élevé
plot_12470,2.0,micmac,D,Élevé
plot_12471,3.0,micmac,C,Élevé
plot_12472,3.0,micmac,D,Moyen
plot_12473,3.0,micmac,D,Élevé
plot_12474,3.0,micmac,D,Élevé
plot_12475,3.0,micmac,C,Moyen
plot_12476,3.0,micmac,D,Moyen
plot_12477,3.0,micmac,C,Élevé
plot_12478,3.0,micmac,D,Élevé
plot_12479,2.0,micmac,D,Moyen
plot_12480,3.0,micmac,M,Élevé
plot_12481,3.0,micmac,C,Élevé
plot_12482,3.0,micmac,D,Moyen
plot_12483,3.0,micmac,C,Moyen
plot_12484,3.0,micmac,D,Moyen
plot_12485,3.0,micmac,D,Moyen
plot_12486,2.0,micmac,D,Moyen
plot_12487,3.0,micmac,C,Moyen
plot_12488,3.0,micmac,D,Moyen
plot_12489,3.0,micmac,D,Moyen
plot_12490,2.0,micmac,D,Moyen
plot_12491,3.0,micmac,D,Moyen
plot_12492,3.0,micmac,D,Moyen
